"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,,
#200904106033,8,2009/04/10,2009/05/13,ISSUED,9,2010/05/13,129380,129380,OFFICE,,OFFICE,,4287,15,1250,,MISSOURI,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"FIRE SPRINKLER PIPING SYSTEM: THIS PERMIT APPL IS REQ 'COS OF A CHANGE IN FIRE SPRINKLER CONTRACTOR/QUALIFIED DESIGN PROFESSIONAL.  WORK INCLUDE CONNECTION TO UNDERGROUND FIRE LINE; 760 SPRKS; FIRE PUMP  STAND PIPES PER NLFA 13  14  20 & 24. REF: PERMIT #200707096308.  CONTRACTOR IS RESPONSIBLE FOR",,
#200904136103,8,2009/04/13,2009/05/08,ISSUED,9,2010/05/08,98000,98000,OFFICE,0,OFFICE,0,3749,62,303,,02ND,ST,,,"NEIL ANDERSON","ROLANDO ROLDAN",4154595232,"ALLIED HEATING & AIR CONDITINING"," DE LUCA",PL,"SAN RAFAEL",CA,94901,,,"9TH & 10TH FLOOR RELOCATE (E) LIEBERT CRAC UNITS HVAC & ASSOCIATED ALTERNATIONS TO PLUMBING.",,
#200904136119,3,2009/04/13,2009/05/21,ISSUED,9,2010/05/21,66000,13200,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1219,4,235,,BRODERICK,ST,,,"JAMES GREGORY",THORPE,9256345758,"THORPE DESIGN INC","P.O. BOX 1149",,BRENTWOOD,CA,94513,,,"OVER HEAD FIRE SPRINKLER SYSTEM. (TOTAL OF 66 HEADS). Underground under separate permit.",,
#200904136153,4,2009/04/13,2009/05/12,ISSUED,9,2009/11/12,10000,10000,"FILLING/SERVICE STN",0,,,1507,34,7355,,GEARY,BL,,,HAL,HARGRADE,9095939539,"HUGHES-NELSON PAINTING INC.","N GUREY",AV,PUMONA,CA,91767-0000,,,"ERECT AN ELECTRIC  ILLUMINATED DOUBLE FACED POLE SIGN.",,
#200904146237,8,2009/04/14,2009/05/14,ISSUED,9,2009/11/14,8000,8000,"TOURIST HOTEL/MOTEL",41,"TOURIST HOTEL/MOTEL",41,808,43,465,,GROVE,ST,,,"SAN JOSE AWNING COMPANY  INC.",,4083507000,"SAN JOSE AWNING CO",CHESTNUT,ST,"SAN JOSE",CA,95110,,,"Take down old awning - replace with new awning at office area. New awning at stairs.",,
#200904156302,8,2009/04/15,2009/05/06,ISSUED,9,2010/05/06,80000,80000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3601,27,657,,NOE,ST,,,PAM,COSCE,5104445195,"LAZER LANDSCAPE INC.",ETTIE,ST,OAKLAND,CA,94608-0000,,,"LANDSCAPE CONSTRUCTION TO INCLUDE RETAINING WALLS  STORNE PATIO & STAIRS  DECK  PLANTING AND IRRIGATION. REFFERENCE APP #200804170013",,
#200904156308,3,2009/04/15,2009/05/07,ISSUED,9,2010/05/07,115639,115639,OFFICE,0,OFFICE,0,3774,73,274,,BRANNAN,ST,,,"INTEGRATED PRODUCTS AND SERVIC",8002476497,8002476497,"INTEGRATED DBA CAL PROTECTION","MIRA MAR",AV,"LONG BEACH",CA,90815-0000,,,"REPLACE EXTG DETECTION AND CONTROLS SYSTEM WITH FENWALL ALARM SYSTEM.",,
#200904156319,8,2009/04/15,2009/05/11,ISSUED,9,2009/09/11,2000,2000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4036,21,349,,CONNECTICUT,ST,,,ANDREAS,KORBES,6503452241,"KORBES ELECTRIC",CASANOVA,DR,"SAN MATEO",CA,94403,,,"NEW OPENING IN INTERIOR WALL  SUPPORTING POST IN GARAGE  NO CHANGE OF OCCUPANCY AND NO EXTERIOR WORK.",,
#200904156325,8,2009/04/15,2009/05/07,ISSUED,9,2010/05/07,15000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5016,3,3542,,JENNINGS,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Reinforce (e) concrete wall in basement. One (n) family room  one (n) bathroom & one (n) bedroom in basement. Comply w/ 200997306.",,
#200904166381,8,2009/04/16,2009/05/06,ISSUED,9,2010/05/06,13000,30000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1932,4,1631,,11TH,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"COMPLY WITH COMPLAINT #200867693 & 200559468 TO LEGALIZE ONE STORAGE ROOM  TWO HALF BATHROOMS & PLAYROOM. ALL WORK AT GROUND FLOOR & REPAIR (E) DECK LESS THATN 50%. ALL TO REMOVE ILLEGAL 3RD UNIT",,
#200904166389,3,2009/04/16,2009/05/19,ISSUED,9,2009/09/19,500,500,APARTMENTS,16,APARTMENTS,16,1247,20,1685,,HAIGHT,ST,,,"GREG MCGRATH & PAUL MEYER",,5108355900,"CLEAR CHANNEL OUTDOOR",MARITIME,ST,OAKLAND,CA,94607-0000,,,"OWNER OF GENERAL ADVERTISING SIGN LOCATED AT 1685-1699 HAIGHT ST. TO CLEAR CHANNEL OUTDOOR INC. WILL REMOVE THE 6'X12' WEST FACING STRUCTURAL WALL SIGN VOLUNTARY FROM THE PROPERTY.  THIS VOLUNTARY REMOVAL IS TO COMPLY WITH CASE # 9379.",,
#200904166389,3,2009/04/16,2009/05/19,ISSUED,9,2009/09/19,500,500,APARTMENTS,16,APARTMENTS,16,1247,20,1699,,HAIGHT,ST,,,"GREG MCGRATH & PAUL MEYER",,5108355900,"CLEAR CHANNEL OUTDOOR",MARITIME,ST,OAKLAND,CA,94607-0000,,,"OWNER OF GENERAL ADVERTISING SIGN LOCATED AT 1685-1699 HAIGHT ST. TO CLEAR CHANNEL OUTDOOR INC. WILL REMOVE THE 6'X12' WEST FACING STRUCTURAL WALL SIGN VOLUNTARY FROM THE PROPERTY.  THIS VOLUNTARY REMOVAL IS TO COMPLY WITH CASE # 9379.",,
#200904166429,8,2009/04/16,2009/05/14,ISSUED,9,2010/05/14,45000,45000,OFFICE,0,OFFICE,0,3744,5,2,,HARRISON,ST,,,JOHN-MICHAEL,JOHNSON,4154341500,"PRINCIPAL BUILDERS INC.","STOCKTON ST  5TH FLOOR",,"SAN FRANCISCO",CA,94108-0000,,,"Design/build tenant improvement- minor demo  construction power/data. MEP to be issued separately. (n) partitions to convert into offices.",,
#200904166442,8,2009/04/16,2009/05/27,ISSUED,9,2009/09/27,1,1,APARTMENTS,107,APARTMENTS,106,3707,33,74,,"NEW MONTGOMERY",ST,,,"MAYTA & JENSEN",,4158222200,"MAYTA & JENSEN",WILLIAMS,AV,"SAN FRANCISCO",CA,94124,,,"UNIT 601 & 602 - REVISION TO PA# 2008-0414-9659 & 2008-0522-2732 UNIT #601 & 602: to provide drawings for clarification.",,
#200904176500,8,2009/04/17,2009/05/08,ISSUED,9,2009/11/08,6000,6000,OFFICE,0,"1 FAMILY DWELLING",1,196,18,38,,HOTALING,PL,,,"AMIR KAZEMINEJAD",,4154514786,"BBC CONSTRUCTION INC.",PLEASANT,LN,"SAN RAFAEL",CA,94901-0000,,,"REVISION TO PA# 2007-1121-8770: DEMOLITION OF TOILET ROOM (BATHROOM) & NON BEARING PARTITIONS IN COMMERCIAL SPACE (AB-017)  ADDITION OF 2 RATED ACCESS DOORS & PARTITION FOR RESIDENTIAL STAIRWAY.",,
#200904176520,8,2009/04/17,2009/05/04,ISSUED,9,2009/11/04,9000,10500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,869,5,135,,BUCHANAN,ST,,,ELISHA,MAYAST,4157220103,"ELISHA MAYOST",UNION,ST,"SAN FRANCISCO",CA,94133-0000,,,"LEGALIZE USE OF GARAGAE LEVEL STORAGE AND BATHROOM SPACE. PROVIDE NECESSARY SEPARATIONS AS REQUIRED BY SFBC 406.1.4.(ALL WORK TO COMPLY & SATISFY 3R-5322 REPORT). MITIGATION OF DAMAGED MORTAR JOINTS AT FIRE PLACES IN UNITS 135 & 137. COMPLY W/KITCHEN RANGE DUCT REQUIREMENT AT UNIT 137.",,
#200904176520,8,2009/04/17,2009/05/04,ISSUED,9,2009/11/04,9000,10500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,869,5,137,,BUCHANAN,ST,,,ELISHA,MAYAST,4157220103,"ELISHA MAYOST",UNION,ST,"SAN FRANCISCO",CA,94133-0000,,,"LEGALIZE USE OF GARAGAE LEVEL STORAGE AND BATHROOM SPACE. PROVIDE NECESSARY SEPARATIONS AS REQUIRED BY SFBC 406.1.4.(ALL WORK TO COMPLY & SATISFY 3R-5322 REPORT). MITIGATION OF DAMAGED MORTAR JOINTS AT FIRE PLACES IN UNITS 135 & 137. COMPLY W/KITCHEN RANGE DUCT REQUIREMENT AT UNIT 137.",,
#200904176525,8,2009/04/17,2009/05/14,ISSUED,9,2009/09/14,1,1,"TOURIST HOTEL/MOTEL",1005,"TOURIST HOTEL/MOTEL",1005,330,26,55,,"CYRIL MAGNIN",ST,,,"DAVID PLANT",,4155505859,"PLANT CONSTRUCTION COMPANY LP",NEWHALL,ST,"SAN FRANCISCO",CA,94124-0000,,,"OCCUPANT LOAD ONLY FOR FIRE DEPARTMENT PUBLIC ASSEMBLY P-142 PERMIT. TI FOR HOTEL FLOOR 1-4 ON PREVIOUSLY APPROVED PA# 2008/09/29/2908.",,
#200904176554,8,2009/04/17,2009/05/15,ISSUED,9,2011/05/15,300000,608243,"FOOD/BEVERAGE HNDLNG",,"FOOD/BEVERAGE HNDLNG",,164,11,470,,PACIFIC,AV,0,,JOHN,SANTORI,4157774070,"FINE LINE GROUP INC",MINNA,ST,"SAN FRANCISCO",CA,94103-2914,,,"Remodel (e) restaurant; work includes (n) partitions  fixtures  finishes  equipment  (n) lighting & mechanical. Minor slab infill. fire protection and sprinklers under separate permit  no exterior work. new type I & 2 hoods And kitchen configuration.",,
#200904206575,8,2009/04/20,2009/05/04,ISSUED,9,2009/09/04,3000,3000,OFFICE,0,"BARBER/BEAUTY SALON",0,1435,19,3944,A,GEARY,BL,,,,,,,,,,,,,,"LEGALIZE (E) COSMETOLOGY & BEAUTY SALON WITH ACCESSORY USE FOOT MASSAGE TO COMPLY WITH PLANNING CODE REQUIREMENT  VOLUNTARY PARTIALLY UPGRADE H.C. REQUIREMENT FOR HADNRAIL  RESTROOM& STAIRS.",,
#200904206615,8,2009/04/20,2009/05/19,ISSUED,9,2009/09/19,2000,2000,CLUB,,CLUB,,177,2,602,,JACKSON,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Req by prevention div. to have occupant load determined (calculated).Install exit sign light&emergency exit sign light. install panic hardware at all exit door.fire patch/tapping all cracks/holes along the(e)1-hr.fire resistive corridor&10-A2BC PORT.FIRE EXTINGUISHER.A-3 OCCUPANCY EST UNDER 8907275.",,
#200904206619,8,2009/04/20,2009/05/28,ISSUED,9,2009/11/28,18200,18200,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1749,24,27,,LINCOLN,WY,,,JERRY,KRKUPZYWISKI,5109130204,"NEW WEST CONSTRUCTION CO**SEE NOTE**",PHOENIX,CT,MILPITAS,CA,95035-0000,,,"                    ",,
#200904206619,8,2009/04/20,2009/05/28,ISSUED,9,2009/11/28,18200,18200,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1749,24,29,,LINCOLN,WY,,,JERRY,KRKUPZYWISKI,5109130204,"NEW WEST CONSTRUCTION CO**SEE NOTE**",PHOENIX,CT,MILPITAS,CA,95035-0000,,,"                    ",,
#200904206648,8,2009/04/20,2009/05/05,ISSUED,9,2010/05/05,30000,30000,OFFICE,63,OFFICE,63,265,5,388,,MARKET,ST,,,KARLA,DESHON,5105870925,"PARADIGM GENERAL CONSTRACTORS",MACDONALD,AV,RICHMOND,CA,94801-0000,,,"SUITE 935: As-built drawings (revision) under permit #2006/0519/2040.",,
#200904206659,8,2009/04/20,2009/05/07,ISSUED,9,2009/11/07,10000,10000,APARTMENTS,3,APARTMENTS,3,3579,25,3667,,17TH,ST,0,,MICHAEL,NOLAN,4152863198,"M N CONSTRUCTION",7TH,AV,"SAN FRANCISCO",CA,94118-0000,,,"ENLARGE EXISTING OPENING AT 2ND FLOOR - ADD BEAM AT BASEMENT  OPEN NEW DOOR BETWEEN BEDROOM & BATHROOM  REMOVE PARTITION WALLS.",,
#200904206664,8,2009/04/20,2009/05/29,ISSUED,9,2009/09/29,4000,4000,APARTMENTS,3,APARTMENTS,3,3579,25,3669,,17TH,ST,0,,,,,,,,,,,,,"ENLARGE EXISTING INTERIOR OPENING & REMVOE PARTITION WALLS.",,
#200904206666,8,2009/04/20,2009/05/07,ISSUED,9,2009/09/07,4000,4000,APARTMENTS,3,APARTMENTS,3,3579,25,3669,A,17TH,ST,,,MICHAEL,NOLAN,4152863198,"M N CONSTRUCTION",7TH,AV,"SAN FRANCISCO",CA,94118-0000,,,"ENLARGE EXISTING INTERIOR OPENING  REMOVE PARTITION WALLS.",,
#200904206667,8,2009/04/20,2009/05/29,ISSUED,9,2009/09/29,1500,1500,APARTMENTS,4,APARTMENTS,4,1290,14,154,,CARMEL,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"INSTALL GUARDRAIL ON FRONT ABOUT 1/3  OF ROOF. FOR SAFETY GUARD.",,
#200904216693,8,2009/04/21,2009/05/06,ISSUED,9,2009/11/06,5000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1471,6,439,,39TH,AV,,,PAUL,SASSO,4153209106,"SASSO CONSTRUCTION INC.",HARTFORD,ST,"SAN FRANCISCO",CA,94114-0000,,,"NEW LANDING & STAIR TO REAR YARD; REPLACE PAIR OF WINDOWS WITH NEW SLIDING GLASS DOOR PER PLAN.",,
#200904216701,8,2009/04/21,2009/05/19,ISSUED,9,2010/05/19,12000,40000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1554,5,527,,11TH,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Remodel of storage space @ first floor to conditioned space. remodel laundry room. Garage habitable space separation. revised mechanical system at remodel area.",,
#200904216705,8,2009/04/21,2009/05/28,ISSUED,9,2010/05/28,40000,40000,"TOURIST HOTEL/MOTEL",140,"TOURIST HOTEL/MOTEL",140,0306T,299C,501,,POST,ST,0,,"JOSEPH MARCHETTI",,6505883893,"MARCHETTI CONSTRUCTION INC.",HARBOR,WY,"S SAN FRANCISCO",CA,94080,,,"Renov. of rms. 1204  1209  1210 all 3-rms. receive (n) soffit around perimeter of main rm. except @ window wall. Soffit will have (n) recessed light fixture  bathrms. in rms. 1209 & 1210 the light soffit be removed  patch & repair in rm. 1204 the recessed light fixture o/sink will be removed  parth.",,
#200904216720,8,2009/04/21,2009/05/12,ISSUED,9,2009/11/12,10000,12000,"TOURIST HOTEL/MOTEL",339,"TOURIST HOTEL/MOTEL",339,23,5,1300,,COLUMBUS,AV,,,BRENT,PATTERSON,5107869555,"AAA FIRE PROTECTION SERVICES","UNION CITY BLVD",,"UNION CITY",CA,94587-0000,,,"GROUND FLOOR - UL300 UPGRADE OF 2 ANSUL SYSTEMS IN THE KITCHEN. FIRE ALARM CONNECTION SEPARATE PERMIT",,
#200904226805,3,2009/04/22,2009/05/29,ISSUED,9,2010/05/29,160000,160000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3576,71,54,,SYCAMORE,ST,,,"TONY LEE",,4156406474,"HING WAH CONSTRUCTION INC",GENEVA,AV,"SAN FRANCISCO",CA,94112-0000,,,"LOWER UNIT 54: LOWER 1ST FLOOR SLAB BY 2'. REPLACE ENTIRE FOUNDATION  ADD 2 BEDROOMS  1 1/2 BATHS  STORAGE  PLAY AND FAMILY ROOM. NEW REAR OPENINGS AND PROPERTY LINE WINDOW. VOLUNTARY SEISMIC STRENGHENING 1ST FLOOR ONLY.",,
#200904226805,3,2009/04/22,2009/05/29,ISSUED,9,2010/05/29,160000,160000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3576,71,56,,SYCAMORE,ST,,,"TONY LEE",,4156406474,"HING WAH CONSTRUCTION INC",GENEVA,AV,"SAN FRANCISCO",CA,94112-0000,,,"LOWER UNIT 54: LOWER 1ST FLOOR SLAB BY 2'. REPLACE ENTIRE FOUNDATION  ADD 2 BEDROOMS  1 1/2 BATHS  STORAGE  PLAY AND FAMILY ROOM. NEW REAR OPENINGS AND PROPERTY LINE WINDOW. VOLUNTARY SEISMIC STRENGHENING 1ST FLOOR ONLY.",,
#200904226834,3,2009/04/22,2009/05/04,ISSUED,9,2010/05/04,92000,92000,"VACANT LOT",0,APARTMENTS,47,1156,23,850,,BRODERICK,ST,,,"RONALD TERPSTRA",,9254178710,"R T S",SONOMA,DR,PLEASANTON,CA,94566-0000,,,"Fire alarm system; New per nfpa 72  2002 edition.",,
#200904226854,8,2009/04/22,2009/05/05,ISSUED,9,2009/09/05,4500,4500,CLUB,0,CLUB,0,3786,37,645,,05TH,ST,,,BEN,NORTON,8007105710,"CINTAS FIRE PROTECTION","DEL FRANCO",ST,"SAN JOSE",CA,95131-0000,,,"UPGRADE FIRE SYSTEM YO UL 300 ON  3RD FLOOR",,
#200904226857,8,2009/04/22,2009/05/06,ISSUED,9,2010/05/06,140000,140000,OFFICE,0,OFFICE,0,3775,102,35,,"SOUTH PARK",ST,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BCCI CONSTRUCTION COMPANY",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"1ST & 2ND FLOORS-MECHANICAL AND ELECTRICAL WORK ASSOCIATED WITH 200903264904 INCLUDING 2 NEW AC UNITS  NEW DUCT DISTRIBUTION AND THERMOSTATS AND WIRING AND LIGHTING. 371# MAX WT FOR EACH UNIT",,
#200904226861,8,2009/04/22,2009/05/05,ISSUED,9,2009/09/05,4750,4750,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,855,10,1760,,MARKET,ST,,,BEN,NORTON,8007105710,"CINTAS FIRE PROTECTION","DEL FRANCO",ST,"SAN JOSE",CA,95131-0000,,,"UPGRADE FIRE SYSTEM TO UL 300 ON FIRST FLOOR",,
#200904226870,8,2009/04/22,2009/05/27,ISSUED,9,2009/09/27,5000,5000,APARTMENTS,135,APARTMENTS,135,3518,88,275,,10TH,ST,,,"CAHILL CONTRACTORS  INC.",,4158249100,"CAHILL CONTRACTORS  INC.",CALIFORNIA,ST,"SAN FRANCISCO",CA,94102-0000,,,"REVISION TO APPL #200605151589 - REMOVEL ROLL DOWN DOOR & ADD DELUGEN SPRINKLER HEADS AT ENTRY  ADD 2 HOUR CEILING AT EXIT ENCLOSURE  REMOVE EXIT SIGN AT OVERHEAD CANOPY  ADD NEW POCKET DOOR BETWEEN OFFICES 122 & 123.",,
#200904226882,8,2009/04/22,2009/05/01,ISSUED,9,2009/11/01,18400,18400,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2945A,20,32,,MARIETTA,DR,,,SEAN,KELLY,4156643000,"SEAN KELLY CONSTRUCTION",CORONA,ST,"SAN FRANCISCO",CA,94127-0000,,,"KITCHEN REMODEL. DEMO EXISTING KITCHEN COUNTERS  CABINETS  WALL SURFACE  FLOOR COVERINGS. REPLACE EXISTING WINDOW WITH NEW. CONSTRUCT NEW FLOOR  CABINETS  COUNTER AND NEW APPLIANCES.",,
#200904236912,8,2009/04/23,2009/05/05,ISSUED,9,2010/05/05,20000,38800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6414,34,1276,,GENEVA,AV,,,,,,,,,,,,,,"REVISIONS TO BPA# 2006/0130/3359. LEGALIZE ROOMS TO HBITABLE AREAS. BATHROOMS ALTERATION INTO NEW LOCATION PER PLANS.",,
#200904236913,8,2009/04/23,2009/05/05,ISSUED,9,2010/05/05,30000,40000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,860,46,235,,LAUSSAT,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REMOVE KITCHEN ON TOP FLOOR & BASEMENT  NEW KITCHEN & BATHROOM. MAKE 3RD FLOOR BATHROOM UP TO CODE. REMOVAL OF FIREPLACE ON 2ND & 3RD FLOORS (REMOVE 2 ILLEGAL UNITS TO CLEAR NOV)",,
#200904236913,8,2009/04/23,2009/05/05,ISSUED,9,2010/05/05,30000,40000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,860,46,237,,LAUSSAT,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REMOVE KITCHEN ON TOP FLOOR & BASEMENT  NEW KITCHEN & BATHROOM. MAKE 3RD FLOOR BATHROOM UP TO CODE. REMOVAL OF FIREPLACE ON 2ND & 3RD FLOORS (REMOVE 2 ILLEGAL UNITS TO CLEAR NOV)",,
#200904236914,8,2009/04/23,2009/05/04,ISSUED,9,2009/11/04,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6023,18,357,,MOSCOW,ST,,,"CESARIO S OCAMPO",,6502716436,"CESARIO S OCAMPO",BRUNSWICK,CT,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"GARAGE LEVEL ALTERATION PER PLAN. NEW BATHROOM AND STUDY ROOM.",,
#200904236966,8,2009/04/23,2009/05/12,ISSUED,9,2010/05/12,88000,88000,OFFICE,0,OFFICE,0,3717,5,160,,SPEAR,ST,,,"CHARLES R. KEELE JR",,9252730100,"SIMPLEX GRINNELL",PRESTON,AV,LIVERMORE,CA,94551-0000,,,"MAIN LOBBY- Fire alarm control panel replacement. Replace (e) 2120  FALP and SCC w/ new as per approved plans of action 12.30.08. includes installation of new LCD annunciator in main lobby ",,
#200904236983,8,2009/04/23,2009/05/01,ISSUED,9,2010/05/01,120000,120000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1548,26,430,,BALBOA,ST,,,LAM,CHAN,4154404543,"LAM CHAN DBA FOREST BUILDING CONSTRUCTIO",POST,ST,"SAN FRANCISCO",CA,94109-0000,,,"COMPLY WITH NOV 200708030 TO REPAIR FIRE DAMAGES AT WEST AND EAST PROPERTY LINE. REPLACE 12FT 4"" SECTION OF FOUNDATION AT WEST PROPERTY LINE  REPAIR EXISTING FOUNDATION. INTERIOR REMODEL  RELOCATE INTERIOR STAIRCASE. REMOVE 1 BATHROOM.",,
#200904236993,8,2009/04/23,2009/05/04,ISSUED,9,2010/05/04,20000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2499A,14,460,,CRESTLAKE,DR,,,"YING MING",LEE,6509945290,"NEW STATE CONSTRUCTION INC",MORNINGSIDE,DR,"DALY CITY",CA,94015,,,"LEVEL THE EXCAVATE PORTION OF UNFINISHED BASEMENT AND CRAWL SPACE. NEW CONCTRE SLAB OVER BASEMENT.",,
#200904247016,8,2009/04/24,2009/05/04,ISSUED,9,2009/09/04,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5972,30,1027,,FELTON,ST,,,HERMAN,ZHAO,4156686863,"L P CONSTRUCTION",28TH,AV,"SAN FRANCISCO",CA,94121-0000,,,"REVISION TO PA #200812017524  TO REMOVE EXISTING DOOR & WINDOW  ENLARGE NEW SLIDING DOOR IN 1ST FL. FIRE ALARM  LIFE SFAETY AND MECHANICAL SEPARATE PERMITS------",,
#200904247021,8,2009/04/24,2009/05/21,ISSUED,9,2010/05/21,70000,70000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7205,2,2921,,21ST,AV,,,MICHAEL,KWONG,4156800239,"KWONG ASSOCIATES",HOWARD,ST,"SAN FRANCISCO",CA,94103-0000,,,"ADD DOWNSTAIRS  1 OFFICE  1 BATHROOM  TV ROOM  WET BAR. ALSO  DEMOLITION OF CONCRETE SLAB TO MEET SF CODE REQUIREMENTS. ADD WINDOWS AT PROPERTY LINE AND REAR OF BUILDING.",,
#200904247033,8,2009/04/24,2009/05/18,ISSUED,9,2010/05/18,60000,60000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5517,91,274,,PRECITA,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"THIS APPICATION APPLYS TO WORK ON FOUNDATION & 1ST FLOOR. REPLACE FOUNDATION & BUILD RETAINING WALL  REMODEL 1ST FLOOR WITH CONNECTING STAIRS  RELOCATE OUTSIDE STAIRS FROM REAR YARD TO 1ST FLOOR. INFILL LIGHTWELL. CHANGE WINDOW INTO A DOOR  ENLARGE WINDOW IN FRONT",,
#200904247037,8,2009/04/24,2009/05/01,ISSUED,9,2009/11/01,10000,10000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,3736,101,575,,HOWARD,ST,,,"MARIO SERRANO",,7077899940,"SERRANO FIRE PROTECTION SYSTEMS","CALLE RANCHERO",,PETALUMA,CA,94954-0000,,,"FULL INSTALLATION OF FIRE SPRINKLERS FOR ENTIRE BUILDING. INCREASING THE UNDERGROUND PIPE FROM 2"" METER TO BLDG. TO 2-1/2"" COPPER TYPE 'K' (METER 2"" COMBINATION)",,
#200904247068,8,2009/04/24,2009/05/01,ISSUED,9,2010/05/01,50000,62000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2443,030A,4151,,ULLOA,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Kitchen remodel  relocate laundry rm.  new bathroom  add ext. door  replace existing windows  remove & replace (e) plant shelves & balcony (same size).",,
#200904277091,8,2009/04/27,2009/05/21,ISSUED,9,2011/11/21,5000000,5000000,OFFICE,0,OFFICE,0,3708,43,595,,MARKET,ST,,,"PETER NOSLER",,4157823700,"DPR CONSTRUCTION INC",VETERANS,BL,"REDWOOD CITY",CA,94063-0000,,,"T.I AT 28TH  29TH 30TH FLOOR: MECHANICAL  ELECTRICAL  PLUMBING  STRUCTURAL & LIFE SAFETY  UPGRADE EXISTING TOILET ROOMS AND ADD ADDITIONAL TOILET ROOMS ON 30TH FL.",,
#200904277143,8,2009/04/27,2009/05/01,ISSUED,9,2009/09/01,750,1500,APARTMENTS,3,APARTMENTS,3,63,18,590,,LOMBARD,ST,,,"JENNINGS LEW LOUIE","(PLEASE SEE I.D. &SIGNATORIES)",4156827782,"POLYTEC CONSTRUCTION CO.*** SEE NOTES*",35TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"ADD ACCESS DOOR FOR ROOF ACCESS FROM EXTERIOR STAIR. ADD LANDING AND 2 RISERS. IFO ACCESS DOOR. NOTE: THIS ALTERATION DOES NOT LEGIDIMIZE/LEAGALIZE ANY EXISTING ROOF STRUCTURE(S) FOR THIS PROPERTY.",,
