"APPLICATION #","FORM_  NUMBER",FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS","PLAN SETS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,"CONTRACTOR PHONE",COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#201103071484,8,2011/03/07,2011/03/07,ISSUED,9,2012/03/07,30000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,1382,16,175,,22ND,AV,,,JAVIER,CLAUDIO,6509910641,"BAY AREA GENERAL CONST",MELISSA,CR,"DALY CITY",CA,94014,,,"REMODEL KITCHEN & TWO BATHROOMS. REPAIR WALLS IN DINING ROOM. BRING ELECTRICAL UP TO CODE. NEW CABINETS PLUMBING & LIGHTING. NO STRUCTURAL."
#201103071486,8,2011/03/07,2011/03/07,ISSUED,9,2012/03/07,40000,40000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,6435,14,31,,CANYON,DR,,,JAVIER,CLAUDIO,6509910641,"BAY AREA GENERAL CONST",MELISSA,CR,"DALY CITY",CA,94014,,,"ADDENDUM. INCREASE VALUATION OF WORK."
#201103071487,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1000,1000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,1148,2,25,,ROSELYN,TR,,,JAVIER,CLAUDIO,6509910641,"BAY AREA GENERAL CONST",MELISSA,CR,"DALY CITY",CA,94014,,,"REPAIR SEVERAL STEPS PITCH INCORRECTLY & HEIGHT NOT MATCHING OTHERS ALREADY DONE. LESS THAN 50% REPAIR."
#201103071488,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,13000,13000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,1736,11,1251,,14TH,AV,,,COSMAS,GIANNOULIS,6505835998,"C & J ROOFING COMPANY INC","SOUTH  MAPLE",AV,"SO. SAN FRANCISCO",CA,94080-0000,,,REROOFING
#201103071489,8,2011/03/07,2011/03/15,ISSUED,9,2012/03/15,50000,50000,APARTMENTS,10,APARTMENTS,10,2,1258,25,863,,WALLER,ST,,,RICHARD,SNEED,4154534539,"MIGHTY MOE CONSTRUCTION",IRWIN,ST,"SAN RAFAEL",CA,94901-0000,,,"BOLTS PERIMETER WALL SILL PLASTES  LATERALLY BRACE UNDERFLOOR AREARS WITH 1/2 PLYWOOD SHEERWALLS ON NEW CONCRETE GRADE BEAM FOUNDATIONS. FASTEN POSTS AND BEAMS THROUGHOUT UNDERFLOOR AREAS WITH BOLDETED STEEL PLATE FASTENERS"
#201103071490,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,12000,12000,APARTMENTS,23,APARTMENTS,23,2,256,3,621,,STOCKTON,ST,0,,PETER,COMAROTO,6507876767,"C GREEN CONSULTING",HOWARD,AV,BURLINGAME,CA,94010-0000,,,"TO COMPLY WITH N.O.V. #201057077 & 200852135. REPAIR CRACKS AND UNDERMINING IN FOUNDATION.  REPLACE SIDING."
#201103071492,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,5067,010C,2148,,"BAY SHORE",BL,,,"CHARLES KELLER",,7077629000,"CHARLES KELLER CONSTRUCTION INC","INDUSTRIAL  STE C",AV,PETALUMA,CA,94952-0000,,,"DEMO OF FLOORING AND SHEETROCK TO EXPOSE POSSIBLE FIRE DAMAGE TO ALLOW INSPECTION FOR REPAIR ESTIMATE  HARDWOOD FLOORING REMOVAL APPROXIMATELY 800 SQ.FT. DRYWALL REMOVAL 300 SQ.FT.  NO STRUCTURAL WORK"
#201103071493,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1500,1500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,1568,17,666,,26TH,AV,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,"REMOVE & REPLACE 2 EXISTING SKYLIGHT (IN KIND) NO VISIBLE FROM STREET  SAME SHAPE & SAME SIZE. INSTALL ONE NEW OPERABLE SKYLIGHT AT THE EAST SIDE OF THE PITCHED ROOF 7 FEET FROM THE PROPERTY LINE ON RIGHT SIDE & 13 FT FROM REAR. NO VENTS ARE WITHIN 10 FT OF SKYLIGHT."
#201103071494,4,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,3500,3500,"RETAIL SALES",0,,,2,3705,42,865,,MARKET,ST,,,JACK,FOVELL,9517346275,"FOVELL ENTERPRISES DBA SOUGTHWEST SIGN",JENKS,DR,CORNOA,CA,92880-0000,,,"Install 2 signs - COTTON ON - illuminated inside Westfield mall"
#201103071496,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,5000,5000,APARTMENTS,3,APARTMENTS,3,0,1250,37,739,A,SHRADER,ST,,,KEVIN,QUELLMALZ,4156990834,"URBAN DESIGN & CONSTRUCTION",PALOU,AV,"SAN FRANCISCO",CA,94124-0000,,,"KITCHEN REMODEL. 1 CABINET  REPLACE OVEN AND HOOD IN KIND  NEW  COUNTERTOP"
#201103071498,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1,1,APARTMENTS,6,APARTMENTS,6,0,868,23,136,,FILLMORE,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA# 2008-0728-7781. ALL WORK IS COMPLETE"
#201103071498,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1,1,APARTMENTS,6,APARTMENTS,6,0,868,23,140,,FILLMORE,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA# 2008-0728-7781. ALL WORK IS COMPLETE"
#201103071498,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1,1,APARTMENTS,6,APARTMENTS,6,0,868,23,142,,FILLMORE,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA# 2008-0728-7781. ALL WORK IS COMPLETE"
#201103071498,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1,1,APARTMENTS,6,APARTMENTS,6,0,868,23,144,,FILLMORE,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA# 2008-0728-7781. ALL WORK IS COMPLETE"
#201103071498,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1,1,APARTMENTS,6,APARTMENTS,6,0,868,23,146,,FILLMORE,ST,0,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA# 2008-0728-7781. ALL WORK IS COMPLETE"
#201103071499,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,14000,14000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,2619,94,281,,STATES,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPLACE KITCHEN & BATHROOM CABINETS"
#201103071499,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,14000,14000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,2619,94,283,,STATES,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPLACE KITCHEN & BATHROOM CABINETS"
#201103071500,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,7000,7000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,5619,22,164,,BONVIEW,ST,,,MATTHEW,LOWE,4153708744,"LOWE DESIGN AND CONSTRUC TION","ONONDAGA AVE",ST,"SAN FRANCICSCO",CA,94112-0000,,,"REPLACE EXISTING SIDING AND DOOR AT REAR ELEVATION OF BUILDING (NO STRUCTURAL WORK)"
#201103071501,8,2011/03/07,2011/03/08,ISSUED,9,2013/03/08,340000,340000,OFFICE,0,OFFICE,0,2,228,38,475,,SANSOME,ST,,,ROBERT,WILLIAMSON,4155761800,"NOVO CONSTRUCTION INC",FOLSOM,ST,"SAN FRANCISCO",CA,94107-0000,,,"21ST FLOOR-REF ARCH PA# 2011-0208-9816-MECHANICAL & ELECTRICAL WORK FOR T.I. TO INCLUDE 2 FSD  NEW EXHAUST FAN  ADDITION OF VAV & LIGHTING."
#201103071502,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,7008,025A,414,,VICTORIA,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER APP#200609192718.  ALL WORK IS COMPLETE."
#201103071503,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,7008,025A,414,,VICTORIA,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER APP#9700633. ALL WORK IS COMPLETE."
#201103071504,8,2011/03/07,2011/03/08,ISSUED,9,2012/03/08,200000,200000,OFFICE,0,OFFICE,0,2,238,8,350,,CALIFORNIA,ST,0,,"TODD  R.",DIMARTINO,4159081020,"SKYLINE CONSTRUCTION","SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"Partial floor tenant imporvement includeing selective demolition new partitions new partitions & electrical  plumbing mechianical ceiling finish Fire sprinkler life safty under seperate permit."
#201103071505,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,4211,22,1123,,HAMPSHIRE,ST,,,BERNARD,BRADY,4156786805,"BRADY CONSTRUCTION INC","CORBETT AVENUE STE #5",,"SAN FRANCISCO",CA,94114-0000,,,"TO OBTAIN FINAL INSPECTON FOR WORK APPROVED UNDER PA200505041548; ALLWORK IS COMPLETE"
#201103071506,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,4211,22,1123,,HAMPSHIRE,ST,,,BERNARD,BRADY,4156786805,"BRADY CONSTRUCTION INC","CORBETT AVENUE STE #5",,"SAN FRANCISCO",CA,94114-0000,,,"TO OBTAIN FINAL INSPECTON FOR WORK APPROVED UNDER PA 200503026554; ALL WORK IS COMPLETE"
#201103071507,8,2011/03/07,2011/03/08,ISSUED,9,2012/03/08,20000,30000,"RETAIL SALES",2,"RETAIL SALES",2,2,1778,44,2229,,IRVING,ST,,,,,,,,,,,,,,"T.I. WORK WILL BE SEPERATE PERMIT. BARRIER REMOVAL OF A VACANT STORE  INSTALL NEW STOREFRONT IN ORDER TO PROVIDE EXTERIOR DOOR SIDE CLEARANCE  UPGRADE (E) RESTROOM TO ADA COMPLIANCE  REPLACE (E) MOSAIC EXTERIOR WALL WITH NEW STUCCO"
#201103071508,8,2011/03/07,2011/03/09,ISSUED,9,2011/09/09,10000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,1740,16,1271,,10TH,AV,,,TODD,MCKINSKRY,9168511632,"NORTHWEST EXTERIORS INC","SUN CENTER",DR,"RANCHO CORDOVA",CA,95670-0000,,,"INSTALL ACRYLIC SIDING ON REAR OF HOME  APPROX 900 SQ FT. SOLID PANEL INSULATED SIDING 7"" REVEAL LAP"
#201103071508,8,2011/03/07,2011/03/09,ISSUED,9,2011/09/09,10000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,1740,16,1273,,10TH,AV,,,TODD,MCKINSKRY,9168511632,"NORTHWEST EXTERIORS INC","SUN CENTER",DR,"RANCHO CORDOVA",CA,95670-0000,,,"INSTALL ACRYLIC SIDING ON REAR OF HOME  APPROX 900 SQ FT. SOLID PANEL INSULATED SIDING 7"" REVEAL LAP"
#201103071509,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,5663,17,627,,CORTLAND,AV,,,VICTORIA,FENTON,4156423000,"METROPOLITAN ELECTRIC",03RD,ST,"SAN FRANCISCO",CA,94107,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER APP#200904216753. ALL WORK IS COMPLETE."
#201103071511,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,2502A,18,2760,,34TH,AV,,,STEPHEN,GOLD,4153850527,"ELECTRA PLUMBING & CONST"," DAY",ST,"SAN FRANCISCO",CA,94131,,,"REPLACE (E) KITCHEN CABINETS WITH NEW CABINETS  NEW APPLIANCES AND NEW COUNTER-TOP. INSTALLATION OF VINYL FLOOR. KITCHEN REMODEL ONLY"
#201103071512,8,2011/03/07,2011/03/08,ISSUED,9,2011/09/08,7500,7500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,2334A,40,2200,,16TH,AV,,,HARVEY," BONDAR",4153949300,"HOUSEWORKS ENTERPRISES INC",ALABAMA,ST,"SAN FRANCISCO",CA,94110-0000,,,"REMOVE SIDE CASEMENT WINDOW UNIT  REPLACE WITH SIMILIAR MARVIN INTERGRITY WOOD CASEMENT WINDOW IN (E) OPENING  NO STRUCTURAL."
#201103071513,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,7500,7500,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,0,2335A,001C,2215,,14TH,AV,,,GARY,YEH,4157062787,"NEW CITY ROOFING CO INC",21ST,AV,"SAN FRANCISCO",CA,94116-0000,,,REROOFING
#201103071514,8,2011/03/07,2011/03/07,ISSUED,9,2012/03/07,35000,35000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,2918,25,632,,"LAGUNA HONDA",BL,,,ROBERT,MERIALES,6507994979,"LEGEND CONSTRUCTION",MARTENS,AV,"MOUNTAIN VIEW",CA,94040-0000,,,"KITCHEN REMODEL:  NEW CABINETS   COUNTERS  AND APPLIANCES.  NEW VINYL FLOORING - UPGRADE ELECTRIC"
#201103071515,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,15000,15000,OFFICE,0,OFFICE,0,2,3705,49,835,,MARKET,ST,0,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Minor work on 8th floor office. Delete interior partitions Referance access compliance per approved PA# 2007.04.03.7941"
#201103071516,8,2011/03/07,2011/03/07,ISSUED,9,2012/03/07,55000,55000,APARTMENTS,,APARTMENTS,,0,738,20,950,,FRANKLIN,ST,0,,"HOWARD H.",KEUM,4158228860,"GRACE ROOFING & CONSTRUCTION",WALLACE,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING
#201103071518,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,9850,9850,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,0,5652,25,3643,,FOLSOM,ST,,,"HOWARD H.",KEUM,4158228860,"GRACE ROOFING & CONSTRUCTION",WALLACE,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING
#201103071519,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,2500,2500,OFFICE,0,OFFICE,0,2,329,1,800,,MARKET,ST,,,AARON,BENZ,4155085927,"SOCHA VISUAL INC",85TH,AV,OAKLAND,CA,94621-0000,,,"INSTALL NEW EVACUATION MAPS FOR FLOORS 4 AND 5"
#201103071520,8,2011/03/07,2011/03/08,ISSUED,9,2011/09/08,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,1618,8,758,,27TH,AV,,,JOHN,COOK,4159138941,"CAT BUILDERS  INC. DBA COOK BUILDERS",BUSH,ST,"SAN FRANCISCO",CA,94104-0000,,,"REVISION TO APPLICATION #201012096432: REMODEL SECOND FLOOR MASTER BEDROOM BATH. REMODEL SECOND FLOOR REAR ROOM HALL. CAP 20 FEET LENGTH OF LEFT SIDE PROPERTY LINE FOUNDATION."
#201103071521,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,2711,30,4789,,19TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"BATHROOM REMODEL  NEW FIXTURES  IN SAME LOCATION  NEW ELECTRIC"
#201103071522,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,600,600,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,6722,016A,83,,CUVIER,ST,,,,,,,,,,,,,,"REPLACE 2(2) DOUBLE HUNG WINDOWS WITH 2 NEW VINYL CLAD WOOD DOUBLE HUNG WINDOWS IN THE UPSTAIRS REAR BEDROOM  WINDOWS DO NOT FACE THE STREET"
#201103071523,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,4000,4000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,2614,81,2419,,15TH,ST,,,CYLEON,LO,4155664473,"CY LO BUILDER",32ND,AV,"SAN FRANCISCO",CA,94116,,,"Repair (e)rear deck as needed less than 40% in-kind: Replace dry rot ledger and some damaged joists  and decking as needed. Replace rotten joists at 1st fl landing at right side ext. stair. Replace rotten post with new 4x4 pressure treated post"
#201103071524,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,2500,9239.75,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,2125,10,253,,ORTEGA,ST,,,"FRANCES ANN",DOHERTY,4156951494,"DOHERTY RESTORATION  INC.","P.O. BOX 882824",,"SAN FRANCISCO",CA,94188-0000,,,"REMOVE EXISTING KITCHEN CAVINETS  AND REPALCE IN KIND AT 253 ORTEGA ST"
#201103071525,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,2000,2000,"RETAIL SALES",0,"RETAIL SALES",0,0,3776,114,410,,BRANNAN,ST,,,THOMAS,CHAU,5103176688,"MODERN DESIGN CONSTRUCTION",MEDFORD,AV,HAYWARD,CA,94541-0000,,,"repair exterior stucco to (e) retail store @ corner."
#201103071526,8,2011/03/07,2011/03/07,ISSUED,9,2012/03/07,100000,100000,APARTMENTS,6,APARTMENTS,6,0,101,8,744,,UNION,ST,,,,,,,,,,,,,,"TO COMPLETE WORK AND OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA 200811065997S"
#201103071527,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,2200,2200,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,6979,40,99,,HOLLOWAY,AV,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,"INSTALL 1/2"" CD EXTERIOR PLYWOOD SHEATHING THROUGHOUT THE MAIN & REAR PITCHED ROOFS (1000 SQ FT) 6"" AT EDGE   8"" ON FIELD  10 D-MAILS  REMOVE EXISTING SKIP SHEATHING."
#201103071528,8,2011/03/07,2011/03/11,ISSUED,9,2011/07/11,1000,1000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,6043,21,445,,HAMILTON,ST,,,,,,,,,,,,,,"new roof insulation. new clg gyp bd  replace floor sheathing  header at entrty/foyer. replace 2 windows on sdie  of builidng. All work onlevel 2 in living/dining area; (N) WALL INSULATION  (N) WALL GYP BD"
#201103071529,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,11000,11000,APARTMENTS,16,APARTMENTS,16,0,525,40,2363,,LARKIN,ST,24,,MICHAEL,O'SHEA,4158608220,"MICHAEL O'SHEA  CONSTRUCTION"," WASHINGTON",ST,"SAN FRANCISCO",CA,94109,,,"REPLACE KITCHEN CABINETS & FIXTURES; NO LIGHTING"
#201103071532,3,2011/03/07,2011/03/17,ISSUED,9,2011/09/17,6500,27000,APARTMENTS,8,APARTMENTS,8,2,1082,14,910,,PRESIDIO,AV,0,,"GEORGE KULYA DIMITRI GOLOVINOV",,4153782316,"CITYBEST CONSTRUCTION",TARAVAL,ST,"SAN FRANCISCO",CA,94122-0000,,,"SCREEN OPEN STAIRS WITH VERTICAL CLOSELY SPACED 2X2 WOOD SLATS. SCREEN EGRESS BALCONY RAILING WITH ALUMINUM SHEETS. INSTALL CONTINUOUS FRIEZ AT TOP. SCREEN PARKING SPACES IN FRONT WITH ROLL UP DOORS (NO ROOF). REPLACE WINDOWS WIWTH ALUMINUM FRANCE WINDOWS CONFORMING TO ESCAPE & RESCUE REQUIREMENTS."
#201103071534,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,18500,18500,APARTMENTS,,APARTMENTS,,0,1082,28,2550,,GEARY,BL,,,AGUSTIN,BANDA,4157318181,"NATION'S ROOFING CO.",QUESADA,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING
#201103071535,8,2011/03/07,2011/03/08,ISSUED,9,2011/07/08,2500,5000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,685,45,1825,,SUTTER,ST,,,TINA,HAGERMAN,9252499430,"AA FIRE SYSTEMS INC."," VIA DI SALERNO",,PLEASANTON,CA,94566-0000,,,"INSTALL NEW FIRE SPRINKLER SYSTEM. TIE INTO E DOMESTIC WATERLINE"
#201103071536,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,3000,3000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,6694,9,340,,ARLINGTON,ST,,,KIM,KILLE,2092753120,"AMERICAN REMODLING & DESIGN","OLIVE WOOD",AV,MANTECA,CA,95336-0000,,,"TO COMPLY NOV#200684071 DATED 01/12/2007. REMOVE 12X8 STORAGE (2 STORY) IN GARAGE."
#201103071536,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,3000,3000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,6694,9,342,,ARLINGTON,ST,,,KIM,KILLE,2092753120,"AMERICAN REMODLING & DESIGN","OLIVE WOOD",AV,MANTECA,CA,95336-0000,,,"TO COMPLY NOV#200684071 DATED 01/12/2007. REMOVE 12X8 STORAGE (2 STORY) IN GARAGE."
#201103071537,8,2011/03/07,2011/03/18,ISSUED,9,2011/09/18,18000,18000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,2823A,12,32,,KNOLLVIEW,WY,,,"KEVIN PHILLIP",SULLIVAN,4156139566,"KEVIN SULLIVAN CONSTRUCTION INC.",CHAVES,ST,"SAN FRANCISCO",CA,94127-0000,,,"Replace cabinets  plumbing  electrical  flooring appliances of (e) kitchen. remove non-load bearing wall between dining and kitchen"
#201103071538,8,2011/03/07,2011/03/16,ISSUED,9,2012/03/16,40000,40000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,6081,30,359,,PARIS,ST,,,STEVEN,WONG,4156066704,"STEVEN WONG BUILDERS","CHARTER OAK",AV,"SAN FRANCISCO",CA,94124-0000,,,"Remodeling ground flr: Adding (n) family rm. (n) half-bath  (n) guest rm. @ ground flr. w/ remodeling kitchen @ 2nd. floor as per plan."
#201103071539,8,2011/03/07,2011/03/07,ISSUED,9,2011/09/07,11000,11000,APARTMENTS,4,APARTMENTS,4,0,1025,26,2981,,SACRAMENTO,ST,,,CHRIS,LEE,4157512669,"LEE FAMILY CORPORATION",11TH,AV,"SAN FRANCISCO",CA,94118-0000,,,REROOFING
#201103071540,8,2011/03/07,2011/03/07,ISSUED,9,2013/03/07,447000,447000,OFFICE,0,OFFICE,0,2,3749,62,303,,02ND,ST,,,"PAUL GREGORY",COSKO,4159862718,"HATHAWAY DINWIDDIE CONSTRUCTION CO",BATTERY,ST,"SAN FRANCISCO",CA,94111,,,"Revision toPA# 2010.12.23.7242. Office TI build out. Addition of 8 private offices  2 conference rooms and 1 telephone room. life safety and sprinkler under separate permit"
#201103071541,8,2011/03/07,2011/03/11,ISSUED,9,2011/07/11,2000,2000,OFFICE,0,OFFICE,0,2,261,7,200,,SANSOME,ST,0,,CLYDE,ROSSI,4159826292,"ROSSI BUILDERS INC",03RD,ST,"SAN FRANCISCO",CA,94103,,,"Install new stairs at elevator penthouse on roof as required per PA #2010.12.28.7514."
#201103071541,8,2011/03/07,2011/03/11,ISSUED,9,2011/07/11,2000,2000,OFFICE,0,OFFICE,0,2,261,7,206,,SANSOME,ST,,,CLYDE,ROSSI,4159826292,"ROSSI BUILDERS INC",03RD,ST,"SAN FRANCISCO",CA,94103,,,"Install new stairs at elevator penthouse on roof as required per PA #2010.12.28.7514."
#201103071542,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1800,1800,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,3584,42,183,,HANCOCK,ST,,,,,,,,,,,,,,"REPAIR BATHROOM FLOOR  PULL UP KITCHEN LINOLEUM  PUT IN NEW TILE  NEW SINK  NEW TOILET  REPLACE GFI TO MATCH PAINT"
#201103071543,8,2011/03/07,2011/03/11,ISSUED,9,2011/09/11,12000,12000,APARTMENTS,3,APARTMENTS,3,2,2612,42,1069,,14TH,ST,0,,"DANIEL JAMES",DONNELLY,4157104176,"D J CONSTRUCTION & DESIGN","A 27TH STREET",ST,"SAN FRANCISCO",CA,94131-0000,,,"TO COMPLY W/ NOV #201194226 - REPLACEMENT O FDECKING & STRUCTURAL MEMBERS DUE TO DRYROT IN EXISTING PERMITTED DECK. REPLACE RAILING."
#201103071543,8,2011/03/07,2011/03/11,ISSUED,9,2011/09/11,12000,12000,APARTMENTS,3,APARTMENTS,3,2,2612,42,1071,,14TH,ST,0,,"DANIEL JAMES",DONNELLY,4157104176,"D J CONSTRUCTION & DESIGN","A 27TH STREET",ST,"SAN FRANCISCO",CA,94131-0000,,,"TO COMPLY W/ NOV #201194226 - REPLACEMENT O FDECKING & STRUCTURAL MEMBERS DUE TO DRYROT IN EXISTING PERMITTED DECK. REPLACE RAILING."
#201103071544,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,2500,2500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,2978,20,207,,CLAREMONT,BL,,,"GEAROID E",O'SULLIVAN,4156017548,"CASTLE CONSTRUCTION",OLMSTEAD,ST,"SAN FRANCISCO",CA,94134-0000,,,"repair water damage @ wall & floor @ kitchen area only. no other work."
#201103071545,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,1,1,APARTMENTS,69,APARTMENTS,69,0,3554,29,403,,VALENCIA,ST,,,VICTORIA,FENTON,4156423000,"METROPOLITAN ELECTRIC",03RD,ST,"SAN FRANCISCO",CA,94107,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER APP#200908034051 ALL WORK IS COMPLETE."
#201103071546,8,2011/03/07,2011/03/07,ISSUED,9,2011/07/07,900,1500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,1502,031A,7815,,GEARY,BL,,,"HENRY HAI ZHI",CHEN,4157935388,"HENRY PLUMBING & GENERAL CONSTRUCTION",BRIGHT,ST,"SAN FRANCISCO",CA,94132-0000,,,"REPLACE COUNTER TOP SINK ON THE THIRD FLOOR IN THE KITCHEN   UNIT B ON THE 3RD FKIIR    NO NEW CABINETS  NO NEW APPLIANCES  NO NEW LIGHTING."
